vaccine_id,state_id,date,total_doses,first_dose,second_dose,covaxin,covishield,sputnik_v,precaution_dose
454,3,2021-02-26,32865,25903,6962,76,25827,0,0
455,3,2021-02-27,32865,25903,6962,76,25827,0,0
456,3,2021-02-28,32865,25903,6962,76,25827,0,0
457,3,2021-03-01,32865,25903,6962,76,25827,0,0
458,3,2021-03-02,37490,29841,7649,80,29761,0,0
459,3,2021-03-03,37937,30253,7684,86,30167,0,0
460,3,2021-03-04,41398,33136,8262,111,33025,0,0
461,3,2021-03-05,44881,35734,9147,116,35618,0,0
462,3,2021-03-06,46901,37249,9652,125,37124,0,0
463,3,2021-03-07,46960,37299,9661,128,37171,0,0
464,3,2021-03-08,49950,39451,10499,141,39310,0,0
465,3,2021-03-09,41504,30634,10870,0,41501,0,0
466,3,2021-03-10,41675,30769,10906,0,41672,0,0
467,3,2021-03-11,44509,32947,11562,0,44506,0,0
468,3,2021-03-12,46763,34659,12104,0,46760,0,0
469,3,2021-03-13,48143,35595,12548,0,48140,0,0
470,3,2021-03-14,48215,35654,12561,0,48212,0,0
471,3,2021-03-15,51378,38085,13293,0,51375,0,0
472,3,2021-03-16,63404,49653,13751,0,63404,0,0
473,3,2021-03-17,63870,50078,13792,0,63870,0,0
474,3,2021-03-18,67242,52511,14731,0,67242,0,0
475,3,2021-03-19,69729,54173,15556,0,69729,0,0
476,3,2021-03-20,71994,55919,16075,0,71994,0,0
477,3,2021-03-21,72176,56082,16094,0,72176,0,0
478,3,2021-03-22,75417,58541,16876,0,75417,0,0
479,3,2021-03-23,77761,60221,17540,0,77761,0,0
480,3,2021-03-24,77826,60269,17557,0,77826,0,0
481,3,2021-03-25,81124,62868,18256,0,81124,0,0
482,3,2021-03-26,84011,64976,19035,0,84011,0,0
483,3,2021-03-27,86161,66980,19181,0,86161,0,0
484,3,2021-03-28,86274,67041,19233,0,86274,0,0
485,3,2021-03-29,86714,67464,19250,0,86714,0,0
486,3,2021-03-30,88645,68649,19996,0,88645,0,0
487,3,2021-03-31,88794,68791,20003,0,88794,0,0
488,3,2021-04-01,94722,73266,21456,0,94722,0,0
489,3,2021-04-02,96882,75047,21835,0,96882,0,0
490,3,2021-04-03,100734,78114,22620,0,100734,0,0
491,3,2021-04-04,102608,79783,22825,0,102608,0,0
492,3,2021-04-05,106688,82757,23931,0,106688,0,0
493,3,2021-04-06,109164,84581,24583,0,109164,0,0
494,3,2021-04-07,113682,88000,25682,0,113682,0,0
495,3,2021-04-08,120397,93106,27291,0,120397,0,0
496,3,2021-04-09,126463,97939,28524,0,126463,0,0
497,3,2021-04-10,131302,101756,29546,0,131302,0,0
498,3,2021-04-11,134976,104975,30001,0,134976,0,0
499,3,2021-04-12,144137,112551,31586,0,144137,0,0
500,3,2021-04-13,151848,118825,33023,0,151848,0,0
501,3,2021-04-14,158012,124312,33700,0,158012,0,0
502,3,2021-04-15,161160,126950,34210,0,161160,0,0
503,3,2021-04-16,166632,130812,35820,0,166632,0,0
504,3,2021-04-17,170756,133947,36809,0,170756,0,0
505,3,2021-04-18,172614,135342,37272,0,172614,0,0
506,3,2021-04-19,180287,140794,39493,0,180287,0,0
507,3,2021-04-20,186002,145098,40904,0,186002,0,0
508,3,2021-04-21,190466,148680,41786,0,190466,0,0
509,3,2021-04-22,197443,153966,43477,0,197443,0,0
510,3,2021-04-23,204501,159167,45334,0,204501,0,0
511,3,2021-04-24,209180,162665,46515,0,209180,0,0
512,3,2021-04-25,210335,163535,46800,0,210335,0,0
513,3,2021-04-26,216717,168174,48543,0,216717,0,0
514,3,2021-04-27,222085,172178,49907,0,222085,0,0
515,3,2021-04-28,227853,176888,50965,0,227853,0,0
516,3,2021-04-29,234677,182123,52554,0,234677,0,0
517,3,2021-04-30,241423,187103,54320,0,241423,0,0
518,3,2021-05-01,245524,189910,55614,0,245524,0,0
519,3,2021-05-02,246580,190514,56066,0,246580,0,0
520,3,2021-05-03,252527,193841,58686,0,252527,0,0
521,3,2021-05-04,256929,196476,60453,0,256929,0,0
522,3,2021-05-05,261968,199517,62451,0,261968,0,0
523,3,2021-05-06,267741,202965,64776,0,267741,0,0
524,3,2021-05-07,273182,205709,67473,0,273182,0,0
525,3,2021-05-08,277640,207746,69894,0,277640,0,0
526,3,2021-05-09,278983,208414,70569,0,278983,0,0
527,3,2021-05-10,285021,210862,74159,0,285021,0,0
528,3,2021-05-11,288821,212600,76221,0,288821,0,0
529,3,2021-05-12,290786,214210,76576,0,290786,0,0
530,3,2021-05-13,293469,216168,77301,0,293469,0,0
531,3,2021-05-14,295034,217389,77645,0,295034,0,0
532,3,2021-05-15,296640,218759,77881,0,296640,0,0
533,3,2021-05-16,297055,219171,77884,0,297055,0,0
534,3,2021-05-17,302578,224664,77914,0,302578,0,0
535,3,2021-05-18,308245,230286,77959,0,308245,0,0
536,3,2021-05-19,313429,235462,77967,0,313429,0,0
537,3,2021-05-20,318150,240168,77982,0,318150,0,0
538,3,2021-05-21,321367,243375,77992,0,321367,0,0
539,3,2021-05-22,323227,245155,78072,0,323227,0,0
540,3,2021-05-23,324050,245978,78072,0,324050,0,0
541,3,2021-05-24,327082,248988,78094,0,327082,0,0
542,3,2021-05-25,328603,250439,78164,0,328603,0,0
543,3,2021-05-26,329432,251257,78175,0,329432,0,0
544,3,2021-05-27,330440,252251,78189,0,330440,0,0
545,3,2021-05-28,331507,253299,78208,0,331507,0,0
546,3,2021-05-29,332717,254447,78270,0,332717,0,0
547,3,2021-05-30,333067,254795,78272,0,333067,0,0
548,3,2021-05-31,334007,255678,78329,0,334007,0,0
549,3,2021-06-01,336634,258237,78397,0,336634,0,0
550,3,2021-06-02,343311,264847,78464,0,343311,0,0
551,3,2021-06-03,351449,272908,78541,0,351449,0,0
552,3,2021-06-04,362909,284334,78575,0,362909,0,0
553,3,2021-06-05,372776,294176,78600,0,372776,0,0
554,3,2021-06-06,376761,298148,78613,0,376761,0,0
555,3,2021-06-07,384701,306022,78679,0,384701,0,0
556,3,2021-06-08,390012,311287,78725,0,390012,0,0
557,3,2021-06-09,395757,316960,78797,0,395757,0,0
558,3,2021-06-10,400648,321736,78912,0,400648,0,0
559,3,2021-06-11,405483,326492,78991,0,405483,0,0
560,3,2021-06-12,410393,331364,79029,0,410393,0,0
561,3,2021-06-13,414648,335606,79042,0,414648,0,0
562,3,2021-06-14,420935,341823,79112,0,420935,0,0
563,3,2021-06-15,426293,347059,79234,0,426293,0,0
564,3,2021-06-16,438804,359462,79342,0,438804,0,0
565,3,2021-06-17,453458,374023,79435,0,453458,0,0
566,3,2021-06-18,468875,389369,79506,0,468875,0,0
567,3,2021-06-19,478167,398545,79622,0,478167,0,0
568,3,2021-06-20,480320,400684,79636,0,480320,0,0
569,3,2021-06-21,494030,414267,79763,0,494030,0,0
570,3,2021-06-22,505027,425013,80014,0,505027,0,0
571,3,2021-06-23,517112,436991,80121,0,517112,0,0
572,3,2021-06-24,529176,448592,80584,0,529176,0,0
573,3,2021-06-25,540634,459890,80744,0,540634,0,0
574,3,2021-06-26,551507,470168,81339,0,551507,0,0
575,3,2021-06-27,557701,475866,81835,0,557701,0,0
576,3,2021-06-28,573002,490029,82973,0,573002,0,0
577,3,2021-06-29,580543,496811,83732,0,580543,0,0
578,3,2021-06-30,593355,508826,84529,0,593355,0,0
579,3,2021-07-01,604172,518465,85707,0,604172,0,0
580,3,2021-07-02,614505,527034,87471,0,614505,0,0
581,3,2021-07-03,623711,534250,89461,0,623711,0,0
582,3,2021-07-04,629024,538776,90248,0,629024,0,0
583,3,2021-07-05,643509,549526,93983,0,643509,0,0
584,3,2021-07-06,654032,556622,97410,0,654032,0,0
585,3,2021-07-07,667128,565823,101305,0,667128,0,0
586,3,2021-07-08,679561,574598,104963,0,679561,0,0
587,3,2021-07-09,691414,583021,108393,0,691414,0,0
588,3,2021-07-10,701667,590002,111665,0,701667,0,0
589,3,2021-07-11,706004,593330,112674,0,706004,0,0
590,3,2021-07-12,717072,600139,116933,0,717072,0,0
591,3,2021-07-13,726070,605243,120827,0,726070,0,0
592,3,2021-07-14,736247,611763,124484,0,736247,0,0
593,3,2021-07-15,746764,617766,128998,0,746764,0,0
594,3,2021-07-16,756314,623036,133278,0,756314,0,0
595,3,2021-07-17,763807,627353,136454,0,763807,0,0
596,3,2021-07-18,767031,629663,137368,0,767031,0,0
597,3,2021-07-19,776986,635185,141801,0,776986,0,0
598,3,2021-07-20,783786,638759,145027,0,783786,0,0
599,3,2021-07-21,791295,642710,148585,0,791295,0,0
600,3,2021-07-22,798628,646129,152499,0,798628,0,0
601,3,2021-07-23,806642,649997,156645,0,806642,0,0
602,3,2021-07-24,812464,653324,159140,0,812464,0,0
603,3,2021-07-25,815005,655107,159898,0,815005,0,0
604,3,2021-07-26,822087,658962,163125,0,822087,0,0
605,3,2021-07-27,826787,661530,165257,0,826787,0,0
606,3,2021-07-28,832256,664317,167939,0,832256,0,0
607,3,2021-07-29,836809,666557,170252,0,836809,0,0
608,3,2021-07-30,841615,668946,172669,0,841615,0,0
609,3,2021-07-31,845600,671065,174535,0,845600,0,0
610,3,2021-08-01,847486,672680,174806,0,847486,0,0
611,3,2021-08-02,852548,675931,176617,0,852548,0,0
612,3,2021-08-03,856238,678265,177973,0,856238,0,0
613,3,2021-08-04,860312,680809,179503,0,860312,0,0
614,3,2021-08-05,864439,683244,181195,0,864439,0,0
615,3,2021-08-06,868369,685986,182383,0,868369,0,0
616,3,2021-08-07,871407,688023,183384,0,871407,0,0
617,3,2021-08-08,872897,689266,183631,0,872897,0,0
618,3,2021-08-09,879094,692475,186619,0,879094,0,0
619,4,2021-01-16,401,401,0,36,365,0,0
620,4,2021-01-17,466,466,0,42,424,0,0
621,4,2021-01-18,722,722,0,63,659,0,0
622,4,2021-01-19,1254,1254,0,110,1144,0,0
623,4,2021-01-20,1254,1254,0,110,1144,0,0
624,4,2021-01-21,2163,2163,0,175,1988,0,0
625,4,2021-01-22,3947,3947,0,234,3713,0,0
626,4,2021-01-23,4061,4061,0,247,3814,0,0
627,4,2021-01-24,4416,4416,0,256,4160,0,0
628,4,2021-01-25,10886,10886,0,693,10193,0,0
629,4,2021-01-26,11021,11021,0,734,10287,0,0
630,4,2021-01-27,12407,12407,0,810,11597,0,0
631,4,2021-01-28,21430,21430,0,1478,19952,0,0
632,4,2021-01-29,29322,29322,0,2206,27116,0,0
633,4,2021-01-30,30573,30573,0,2295,28278,0,0
634,4,2021-01-31,30688,30688,0,2295,28393,0,0
635,4,2021-02-01,32329,32329,0,2392,29937,0,0
636,4,2021-02-02,34848,34848,0,2778,32070,0,0
637,4,2021-02-03,36100,36100,0,2966,33134,0,0
638,4,2021-02-04,52645,52645,0,4420,48225,0,0
639,4,2021-02-05,68628,68628,0,5631,62997,0,0
640,4,2021-02-06,78498,78498,0,6707,71791,0,0
641,4,2021-02-07,80284,80284,0,6845,73439,0,0
642,4,2021-02-08,91026,91026,0,7630,83396,0,0
643,4,2021-02-09,100295,100295,0,8370,91925,0,0
644,4,2021-02-10,103044,103044,0,8399,94645,0,0
645,4,2021-02-11,109906,109906,0,8731,101175,0,0
646,4,2021-02-12,117506,117506,0,9012,108494,0,0
647,4,2021-02-13,124056,122050,2006,9367,112683,0,0
648,4,2021-02-14,124177,122161,2016,9367,112794,0,0
649,4,2021-02-15,128424,124764,3660,9542,115222,0,0
650,4,2021-02-16,132946,127777,5169,9691,118086,0,0
651,4,2021-02-17,134325,128941,5384,9770,119171,0,0
652,4,2021-02-18,142950,135328,7622,10319,125009,0,0
653,4,2021-02-19,156552,146695,9857,10988,135707,0,0
654,4,2021-02-20,163919,153329,10590,11769,141560,0,0
655,4,2021-02-21,165621,155028,10593,11955,143073,0,0
656,4,2021-02-22,178910,165031,13879,14129,150902,0,0
657,4,2021-02-23,190166,174988,15178,16954,158034,0,0
658,4,2021-02-24,195245,179344,15901,18978,160366,0,0
659,4,2021-02-25,210946,189178,21768,21808,167370,0,0
660,4,2021-02-26,223134,195376,27758,24400,170976,0,0
661,4,2021-02-27,223134,195376,27758,24400,170976,0,0
662,4,2021-02-28,223134,195376,27758,24400,170976,0,0
663,4,2021-03-01,223134,195376,27758,24400,170976,0,0
664,4,2021-03-02,246658,216152,30506,29103,187049,0,0
665,4,2021-03-03,268169,236065,32104,33559,202506,0,0
666,4,2021-03-04,310530,272629,37901,40358,232271,0,0
667,4,2021-03-05,354473,307984,46489,47477,260507,0,0
668,4,2021-03-06,396169,343601,52568,55858,287743,0,0
669,4,2021-03-07,407866,354572,53294,59290,295282,0,0
670,4,2021-03-08,446529,385170,61359,65609,319561,0,0
671,4,2021-03-09,423058,354644,68414,70612,352414,0,0
672,4,2021-03-10,441178,368957,72221,73456,367690,0,0
673,4,2021-03-11,461071,385001,76070,76554,384485,0,0
674,4,2021-03-12,480338,399648,80690,79344,400962,0,0
675,4,2021-03-13,496625,412421,84204,81840,414753,0,0
676,4,2021-03-14,497722,413455,84267,82123,415567,0,0
677,4,2021-03-15,518114,429664,88450,85367,432715,0,0
678,4,2021-03-16,597787,505646,92141,92483,505304,0,0
679,4,2021-03-17,614990,520961,94029,94505,520485,0,0
680,4,2021-03-18,635553,537405,98148,96435,539118,0,0
681,4,2021-03-19,655677,552023,103654,98209,557468,0,0
682,4,2021-03-20,674602,565687,108915,100725,573877,0,0
683,4,2021-03-21,678170,568629,109541,101067,577103,0,0
684,4,2021-03-22,707326,590616,116710,104269,603057,0,0
685,4,2021-03-23,837889,711817,126072,113631,724258,0,0
686,4,2021-03-24,875007,745478,129529,116964,758043,0,0
687,4,2021-03-25,965022,828339,136683,124396,840626,0,0
688,4,2021-03-26,1020002,878784,141218,131324,888678,0,0
689,4,2021-03-27,1043681,900947,142734,135354,908327,0,0
690,4,2021-03-28,1044730,901960,142770,135434,909296,0,0
691,4,2021-03-29,1047861,904676,143185,135630,912231,0,0
692,4,2021-03-30,1080940,932808,148132,141286,939654,0,0
693,4,2021-03-31,1098355,946438,151917,144878,953477,0,0
694,4,2021-04-01,1127935,970643,157292,148645,979290,0,0
695,4,2021-04-02,1167002,1002220,164782,153608,1013394,0,0
696,4,2021-04-03,1203976,1030573,173403,158037,1045939,0,0
697,4,2021-04-04,1225287,1047611,177676,160819,1064468,0,0
698,4,2021-04-05,1262224,1075940,186284,165916,1096308,0,0
699,4,2021-04-06,1290110,1097741,192369,169735,1120375,0,0
700,4,2021-04-07,1338480,1133750,204730,176010,1162470,0,0
701,4,2021-04-08,1405074,1181704,223370,186386,1218688,0,0
702,4,2021-04-09,1454260,1215483,238777,196909,1257351,0,0
703,4,2021-04-10,1486087,1236130,249957,205481,1280606,0,0
704,4,2021-04-11,1498693,1244425,254268,208915,1289778,0,0
705,4,2021-04-12,1530751,1263243,267508,219354,1311397,0,0
706,4,2021-04-13,1549948,1274714,275234,227004,1322944,0,0
707,4,2021-04-14,1553876,1276940,276936,228510,1325366,0,0
708,4,2021-04-15,1555448,1277864,277584,229009,1326439,0,0
709,4,2021-04-16,1564454,1282985,281469,231490,1332964,0,0
710,4,2021-04-17,1586181,1295462,290719,236613,1349568,0,0
711,4,2021-04-18,1597465,1302992,294473,239059,1358406,0,0
712,4,2021-04-19,1676713,1351522,325191,253460,1423253,0,0
713,4,2021-04-20,1770372,1415214,355158,270492,1499880,0,0
714,4,2021-04-21,1824812,1454891,369921,285438,1539374,0,0
715,4,2021-04-22,1898130,1508583,389547,309712,1588418,0,0
716,4,2021-04-23,1960809,1556972,403837,342507,1618302,0,0
717,4,2021-04-24,2005823,1592952,412871,372430,1633393,0,0
718,4,2021-04-25,2020521,1605126,415395,380857,1639664,0,0
719,4,2021-04-26,2104727,1664201,440526,409759,1694968,0,0
720,4,2021-04-27,2192325,1728642,463683,431886,1760439,0,0
721,4,2021-04-28,2242653,1766829,475824,445376,1797277,0,0
722,4,2021-04-29,2349267,1846567,502700,465853,1883414,0,0
723,4,2021-04-30,2480734,1946800,533934,486029,1994705,0,0
724,4,2021-05-01,2574065,2020530,553535,500559,2073506,0,0
725,4,2021-05-02,2589899,2033174,556725,502560,2087339,0,0
726,4,2021-05-03,2675846,2096948,578898,514792,2161054,0,0
727,4,2021-05-04,2751204,2152500,598704,525870,2225334,0,0
728,4,2021-05-05,2785838,2176851,608987,531637,2254201,0,0
729,4,2021-05-06,2835452,2211808,623644,539842,2295610,0,0
730,4,2021-05-07,2919568,2277554,642014,577829,2341739,0,0
731,4,2021-05-08,3002857,2346318,656539,619997,2382860,0,0
732,4,2021-05-09,3027029,2366422,660607,630457,2396572,0,0
733,4,2021-05-10,3120516,2434046,686470,660279,2460237,0,0
734,4,2021-05-11,3197150,2487465,709685,672253,2524897,0,0
735,4,2021-05-12,3233331,2518410,714921,675598,2557733,0,0
736,4,2021-05-13,3280423,2556294,724129,685431,2594992,0,0
737,4,2021-05-14,3305992,2578539,727453,689106,2616886,0,0
738,4,2021-05-15,3362553,2631676,730877,694297,2668256,0,0
739,4,2021-05-16,3401496,2670104,731392,696501,2704995,0,0
740,4,2021-05-17,3471991,2730754,741237,709527,2762464,0,0
741,4,2021-05-18,3531930,2782676,749254,721986,2809944,0,0
742,4,2021-05-19,3569472,2815640,753832,729209,2840263,0,0
743,4,2021-05-20,3620350,2859912,760438,739764,2880586,0,0
744,4,2021-05-21,3665676,2898355,767321,750232,2915444,0,0
745,4,2021-05-22,3716056,2938533,777523,763461,2952595,0,0
746,4,2021-05-23,3753633,2972648,780985,768150,2985483,0,0
747,4,2021-05-24,3830284,3034071,796213,786938,3043346,0,0
748,4,2021-05-25,3899915,3091355,808560,801763,3098152,0,0
749,4,2021-05-26,3935243,3121529,813714,807676,3127567,0,0
750,4,2021-05-27,3981992,3162794,819198,813922,3168070,0,0
751,4,2021-05-28,4027266,3203859,823407,818118,3209148,0,0
752,4,2021-05-29,4073879,3246700,827179,822627,3251252,0,0
753,4,2021-05-30,4094193,3265432,828761,824324,3269869,0,0
754,4,2021-05-31,4137653,3304493,833160,829235,3308418,0,0
755,4,2021-06-01,4174820,3337376,837444,833370,3341450,0,0
756,4,2021-06-02,4200000,3359700,840300,836301,3363699,0,0
757,4,2021-06-03,4235371,3392421,842950,838735,3396636,0,0
758,4,2021-06-04,4274481,3429205,845276,840957,3433524,0,0
759,4,2021-06-05,4315221,3467449,847772,843193,3472028,0,0
760,4,2021-06-06,4339728,3489368,850360,845915,3493813,0,0
761,4,2021-06-07,4389697,3534232,855465,850547,3539150,0,0
762,4,2021-06-08,4451360,3590740,860620,854926,3596434,0,0
763,4,2021-06-09,4491566,3623460,868106,862352,3629214,0,0
764,4,2021-06-10,4585754,3695526,890228,885083,3700671,0,0
765,4,2021-06-11,4674511,3769894,904617,899934,3774577,0,0
766,4,2021-06-12,4758849,3841521,917328,912611,3846238,0,0
767,4,2021-06-13,4811949,3883727,928222,923873,3888076,0,0
768,4,2021-06-14,4891540,3937220,954320,949940,3941600,0,0
769,4,2021-06-15,4951863,3984232,967631,961623,3990240,0,0
770,4,2021-06-16,4998717,4018537,980180,973077,4025640,0,0
771,4,2021-06-17,5092307,4089782,1002525,990759,4101548,0,0
772,4,2021-06-18,5210614,4179861,1030753,1016553,4194061,0,0
773,4,2021-06-19,5324600,4269193,1055407,1038543,4286057,0,0
774,4,2021-06-20,5360385,4294662,1065723,1048723,4311662,0,0
775,4,2021-06-21,5721227,4635279,1085948,1062023,4659204,0,0
776,4,2021-06-22,5989078,4885776,1103302,1075238,4913840,0,0
777,4,2021-06-23,6354626,5233285,1121341,1086179,5268447,0,0
778,4,2021-06-24,6523851,5387805,1136046,1097552,5426299,0,0
779,4,2021-06-25,6688421,5535855,1152566,1108737,5579684,0,0
780,4,2021-06-26,6841405,5658679,1182726,1131869,5709536,0,0
781,4,2021-06-27,6854797,5668536,1186261,1134829,5719968,0,0
782,4,2021-06-28,6976615,5765156,1211459,1153140,5823475,0,0
783,4,2021-06-29,7008658,5785111,1223547,1162686,5845972,0,0
784,4,2021-06-30,7022922,5792056,1230866,1168764,5854108,50,0
785,4,2021-07-01,7206783,5957147,1249636,1172463,6034198,122,0
786,4,2021-07-02,7445311,6169491,1275820,1175598,6269550,163,0
787,4,2021-07-03,7597121,6302541,1294580,1178417,6418490,214,0
788,4,2021-07-04,7629506,6329978,1299528,1178711,6450581,214,0
789,4,2021-07-05,7690157,6380179,1309978,1181983,6507914,260,0
790,4,2021-07-06,7712614,6396900,1315714,1184422,6527898,294,0
791,4,2021-07-07,7720505,6402476,1318029,1185897,6534269,339,0
792,4,2021-07-08,7730301,6409336,1320965,1187985,6541925,391,0
793,4,2021-07-09,7790895,6462249,1328646,1189268,6601172,455,0
794,4,2021-07-10,7910876,6565772,1345104,1192130,6718230,516,0
795,4,2021-07-11,8015929,6663892,1352037,1227665,6787748,516,0
796,4,2021-07-12,8264288,6895245,1369043,1383153,6880569,566,0
797,4,2021-07-13,8346086,6961897,1384189,1410449,6935044,593,0
798,4,2021-07-14,8474492,7042260,1432232,1427558,7046297,637,0
799,4,2021-07-15,8543611,7073403,1470208,1433621,7109314,676,0
800,4,2021-07-16,8643029,7145077,1497952,1452526,7189772,731,0
801,4,2021-07-17,8763717,7237044,1526673,1462859,7300052,806,0
802,4,2021-07-18,8782510,7250332,1532178,1464801,7316903,806,0
803,4,2021-07-19,8939320,7382171,1557149,1471900,7466548,872,0
804,4,2021-07-20,9084754,7497592,1587162,1475237,7608595,922,0
805,4,2021-07-21,9128219,7532329,1595890,1475563,7651677,979,0
806,4,2021-07-22,9337930,7696780,1641150,1479948,7856954,1028,0
807,4,2021-07-23,9533765,7850458,1683307,1483859,8048823,1083,0
808,4,2021-07-24,9669301,7957718,1711583,1488025,8180159,1117,0
809,4,2021-07-25,9733328,8008339,1724989,1492571,8239640,1117,0
810,4,2021-07-26,9983825,8201982,1781843,1509077,8473589,1159,0
811,4,2021-07-27,10234256,8393598,1840658,1518828,8714191,1237,0
812,4,2021-07-28,10341710,8476245,1865465,1528874,8811540,1296,0
813,4,2021-07-29,10448906,8560333,1888573,1536766,8910792,1348,0
814,4,2021-07-30,10533219,8622219,1911000,1540944,8990892,1383,0
815,4,2021-07-31,10638247,8708999,1929248,1544067,9092754,1426,0
816,4,2021-08-01,10826140,8877144,1948996,1548292,9276422,1426,0
817,4,2021-08-02,11129239,9141787,1987452,1557058,9570706,1475,0
818,4,2021-08-03,11429254,9405394,2023860,1563796,9863970,1488,0
819,4,2021-08-04,11581397,9535651,2045746,1568047,10011825,1525,0
820,4,2021-08-05,11846550,9765007,2081543,1577613,10267387,1550,0
821,4,2021-08-06,12087826,9976148,2111678,1586508,10499736,1582,0
822,4,2021-08-07,12339414,10189217,2150197,1593221,10744549,1644,0
823,4,2021-08-08,12422010,10260435,2161575,1596082,10824284,1644,0
824,4,2021-08-09,12703870,10495293,2208577,1612196,11089982,1692,0
825,5,2021-01-16,2967,2967,0,30,2937,0,0
826,5,2021-01-17,3700,3700,0,33,3667,0,0
827,5,2021-01-18,7883,7883,0,40,7843,0,0
828,5,2021-01-19,15546,15546,0,107,15439,0,0
829,5,2021-01-20,16183,16183,0,114,16069,0,0
830,5,2021-01-21,25254,25254,0,283,24971,0,0
831,5,2021-01-22,25773,25773,0,314,25459,0,0
832,5,2021-01-23,38409,38409,0,683,37726,0,0
833,5,2021-01-24,38787,38787,0,739,38048,0,0
834,5,2021-01-25,51676,51676,0,1152,50524,0,0
835,5,2021-01-26,51808,51808,0,1161,50647,0,0
836,5,2021-01-27,53222,53222,0,1503,51719,0,0
837,5,2021-01-28,70412,70412,0,1906,68506,0,0
838,5,2021-01-29,73181,73181,0,2355,70826,0,0
839,5,2021-01-30,105751,105751,0,2781,102970,0,0
840,5,2021-01-31,108889,108889,0,2844,106045,0,0
841,5,2021-02-01,144845,144845,0,3467,141378,0,0
842,5,2021-02-02,181290,181290,0,4692,176598,0,0
843,5,2021-02-03,219359,219359,0,5757,213602,0,0
844,5,2021-02-04,263973,263973,0,6639,257334,0,0
845,5,2021-02-05,308439,308439,0,7501,300938,0,0
846,5,2021-02-06,330327,330327,0,8499,321828,0,0
847,5,2021-02-07,335765,335765,0,8513,327252,0,0
848,5,2021-02-08,353743,353743,0,9239,344504,0,0
849,5,2021-02-09,373801,373801,0,10386,363415,0,0
850,5,2021-02-10,388881,388881,0,10755,378126,0,0
851,5,2021-02-11,409263,409263,0,12936,396327,0,0
852,5,2021-02-12,430554,430554,0,16314,414240,0,0
853,5,2021-02-13,451761,451706,55,19232,432474,0,0
854,5,2021-02-14,452991,452936,55,19330,433606,0,0
