case_id,country_id,state_id,report_date,report_time,confirmed,deaths,recovered,new_confirmed,new_deaths,active_cases
9681,1,20,2020-11-03,08:00:00,172717,2965,161454,635,7,8298
9682,1,20,2020-11-04,08:00:00,173384,2974,162366,667,9,8044
9683,1,20,2020-11-05,08:00:00,174091,2987,163250,707,13,7854
9684,1,20,2020-11-06,08:00:00,174825,2992,164067,734,5,7766
9685,1,20,2020-11-07,08:00:00,175603,3004,164923,778,12,7676
9686,1,20,2020-11-08,08:00:00,176468,3017,165715,865,13,7736
9687,1,20,2020-11-09,08:00:00,177359,3028,166403,891,11,7928
9688,1,20,2020-11-10,08:00:00,178168,3034,167084,809,6,8050
9689,1,20,2020-11-11,08:00:00,179068,3042,167877,900,8,8149
9690,1,20,2020-11-12,08:00:00,179951,3055,168568,883,13,8328
9691,1,20,2020-11-13,08:00:00,180997,3065,169260,1046,10,8672
9692,1,20,2020-11-14,08:00:00,182045,3076,170093,1048,11,8876
9693,1,20,2020-11-15,08:00:00,183057,3083,170969,1012,7,9005
9694,1,20,2020-11-16,08:00:00,183927,3090,171691,870,7,9146
9695,1,20,2020-11-17,08:00:00,184524,3092,172436,597,2,8996
9696,1,20,2020-11-18,08:00:00,185446,3102,173284,922,10,9060
9697,1,20,2020-11-19,08:00:00,186655,3115,174202,1209,13,9338
9698,1,20,2020-11-20,08:00:00,188018,3129,175089,1363,14,9800
9699,1,20,2020-11-21,08:00:00,189546,3138,176006,1528,9,10402
9700,1,20,2020-11-22,08:00:00,191246,3149,176905,1700,11,11192
9701,1,20,2020-11-23,08:00:00,193044,3162,178117,1798,13,11765
9702,1,20,2020-11-24,08:00:00,194745,3172,179237,1701,10,12336
9703,1,20,2020-11-25,08:00:00,196511,3183,180349,1766,11,12979
9704,1,20,2020-11-26,08:00:00,198284,3197,181345,1773,14,13742
9705,1,20,2020-11-27,08:00:00,199952,3209,182544,1668,12,14199
9706,1,20,2020-11-28,08:00:00,201597,3224,183696,1645,15,14677
9707,1,20,2020-11-29,08:00:00,203231,3237,185013,1634,13,14981
9708,1,20,2020-11-30,08:00:00,204745,3250,186521,1514,13,14974
9709,1,20,2020-12-01,08:00:00,206128,3260,188097,1383,10,14771
9710,1,20,2020-12-02,08:00:00,207485,3270,189780,1357,10,14435
9711,1,20,2020-12-03,08:00:00,208924,3287,191618,1439,17,14019
9712,1,20,2020-12-04,08:00:00,210374,3300,193187,1450,13,13887
9713,1,20,2020-12-05,08:00:00,211698,3314,194743,1324,14,13641
9714,1,20,2020-12-06,08:00:00,213050,3326,196192,1352,12,13532
9715,1,20,2020-12-07,08:00:00,214505,3337,197777,1455,11,13391
9716,1,20,2020-12-08,08:00:00,215957,3347,199167,1452,10,13443
9717,1,20,2020-12-09,08:00:00,217302,3358,200664,1345,11,13280
9718,1,20,2020-12-10,08:00:00,218574,3366,201987,1272,8,13221
9719,1,20,2020-12-11,08:00:00,219893,3373,203294,1319,7,13226
9720,1,20,2020-12-12,08:00:00,221115,3382,204641,1222,9,13092
9721,1,20,2020-12-13,08:00:00,222397,3391,206059,1282,9,12947
9722,1,20,2020-12-14,08:00:00,223578,3404,207337,1181,13,12837
9723,1,20,2020-12-15,08:00:00,224636,3412,208421,1058,8,12803
9724,1,20,2020-12-16,08:00:00,225709,3425,209768,1073,13,12516
9725,1,20,2020-12-17,08:00:00,226788,3433,211025,1079,8,12330
9726,1,20,2020-12-18,08:00:00,227949,3442,212351,1161,9,12156
9727,1,20,2020-12-19,08:00:00,229130,3453,213801,1181,11,11876
9728,1,20,2020-12-20,08:00:00,230125,3468,215211,995,15,11446
9729,1,20,2020-12-21,08:00:00,231284,3481,216485,1159,13,11318
9730,1,20,2020-12-22,08:00:00,232319,3490,217775,1035,9,11054
9731,1,20,2020-12-23,08:00:00,233324,3502,218828,1005,12,10994
9732,1,20,2020-12-24,08:00:00,234331,3514,220051,1007,12,10766
9733,1,20,2020-12-25,08:00:00,235369,3524,221169,1038,10,10676
9734,1,20,2020-12-26,08:00:00,236400,3536,222403,1031,12,10461
9735,1,20,2020-12-27,08:00:00,237406,3545,223532,1006,9,10329
9736,1,20,2020-12-28,08:00:00,238352,3563,224692,946,18,10097
9737,1,20,2020-12-29,08:00:00,239228,3572,225782,876,9,9874
9738,1,20,2020-12-30,08:00:00,240081,3582,226904,853,10,9595
9739,1,20,2020-12-31,08:00:00,240947,3595,227965,866,13,9387
9740,1,20,2021-01-01,08:00:00,241791,3606,228831,844,11,9354
9741,1,20,2021-01-02,08:00:00,242571,3618,229731,780,12,9222
9742,1,20,2021-01-03,08:00:00,243302,3627,230586,731,9,9089
9743,1,20,2021-01-04,08:00:00,244026,3641,231533,724,14,8852
9744,1,20,2021-01-05,08:00:00,244647,3648,232390,621,7,8609
9745,1,20,2021-01-06,08:00:00,245318,3662,233229,671,14,8427
9746,1,20,2021-01-07,08:00:00,246048,3670,233862,730,8,8516
9747,1,20,2021-01-08,08:00:00,246822,3682,234612,774,12,8528
9748,1,20,2021-01-09,08:00:00,247436,3691,235421,614,9,8324
9749,1,20,2021-01-10,08:00:00,247977,3701,236247,541,10,8029
9750,1,20,2021-01-11,08:00:00,248597,3711,237063,620,10,7823
9751,1,20,2021-01-12,08:00:00,249082,3718,237713,485,7,7651
9752,1,20,2021-01-13,08:00:00,249553,3726,238328,471,8,7499
9753,1,20,2021-01-14,08:00:00,250009,3732,238983,456,6,7294
9754,1,20,2021-01-15,08:00:00,250429,3740,239581,420,8,7108
9755,1,20,2021-01-16,08:00:00,250858,3746,240155,429,6,6957
9756,1,20,2021-01-17,08:00:00,251223,3751,240948,365,5,6524
9757,1,20,2021-01-18,08:00:00,251578,3753,241426,355,2,6399
9758,1,20,2021-01-19,08:00:00,251882,3756,241966,304,3,6160
9759,1,20,2021-01-20,08:00:00,252186,3763,242691,304,7,5732
9760,1,20,2021-01-21,08:00:00,252466,3770,243688,280,7,5008
9761,1,20,2021-01-22,08:00:00,252767,3776,244392,301,6,4599
9762,1,20,2021-01-23,08:00:00,253114,3780,244855,347,4,4479
9763,1,20,2021-01-24,08:00:00,253405,3786,245309,291,6,4310
9764,1,20,2021-01-25,08:00:00,253657,3789,245697,252,3,4171
9765,1,20,2021-01-26,08:00:00,253857,3791,246558,200,2,3508
9766,1,20,2021-01-27,08:00:00,254085,3793,247073,228,2,3219
9767,1,20,2021-01-28,08:00:00,254270,3799,247418,185,6,3053
9768,1,20,2021-01-29,08:00:00,254496,3802,247739,226,3,2955
9769,1,20,2021-01-30,08:00:00,254667,3805,248036,171,3,2826
9770,1,20,2021-01-31,08:00:00,254886,3807,248319,219,2,2760
9771,1,20,2021-02-01,08:00:00,255112,3810,248637,226,3,2665
9772,1,20,2021-02-02,08:00:00,255263,3812,248897,151,2,2554
9773,1,20,2021-02-03,08:00:00,255431,3815,249193,168,3,2423
9774,1,20,2021-02-04,08:00:00,255689,3816,249443,258,1,2430
9775,1,20,2021-02-05,08:00:00,255855,3818,249706,166,2,2331
9776,1,20,2021-02-06,08:00:00,256017,3819,250005,162,1,2193
9777,1,20,2021-02-07,08:00:00,256214,3820,250320,197,1,2074
9778,1,20,2021-02-08,08:00:00,256398,3820,250537,184,0,2041
9779,1,20,2021-02-09,08:00:00,256591,3823,250727,193,3,2041
9780,1,20,2021-02-10,08:00:00,256758,3825,250946,167,2,1987
9781,1,20,2021-02-11,08:00:00,254948,3827,251121,0,2,0
9782,1,20,2021-02-12,08:00:00,257068,3828,251320,2120,1,1920
9783,1,20,2021-02-13,08:00:00,257229,3829,251538,161,1,1862
9784,1,20,2021-02-14,08:00:00,257423,3829,251765,194,0,1829
9785,1,20,2021-02-15,08:00:00,257646,3834,251970,223,5,1842
9786,1,20,2021-02-16,08:00:00,257849,3838,252164,203,4,1847
9787,1,20,2021-02-17,08:00:00,258082,3841,252385,233,3,1856
9788,1,20,2021-02-18,08:00:00,258333,3842,252628,251,1,1863
9789,1,20,2021-02-19,08:00:00,258574,3844,252821,241,2,1909
9790,1,20,2021-02-20,08:00:00,258871,3846,253071,297,2,1954
9791,1,20,2021-02-21,08:00:00,259128,3850,253284,257,4,1994
9792,1,20,2021-02-22,08:00:00,259427,3854,253522,299,4,2051
9793,1,20,2021-02-23,08:00:00,259721,3854,253763,294,0,2104
9794,1,20,2021-02-24,08:00:00,259969,3855,253963,248,1,2151
9795,1,20,2021-02-25,08:00:00,260313,3857,254186,344,2,2270
9796,1,20,2021-02-26,08:00:00,260681,3859,254387,368,2,2435
9797,1,20,2021-02-27,08:00:00,261013,3862,254633,332,3,2518
9798,1,20,2021-02-28,08:00:00,261403,3863,254874,390,1,2666
9799,1,20,2021-03-01,08:00:00,261766,3864,255117,363,1,2785
9800,1,20,2021-03-02,08:00:00,262102,3865,255336,336,1,2901
9801,1,20,2021-03-03,08:00:00,262433,3865,255595,331,0,2973
9802,1,20,2021-03-04,08:00:00,262850,3865,255888,417,0,3097
9803,1,20,2021-03-05,08:00:00,263290,3866,256116,440,1,3308
9804,1,20,2021-03-06,08:00:00,263747,3866,256424,457,0,3457
9805,1,20,2021-03-07,08:00:00,264214,3868,256819,467,2,3527
9806,1,20,2021-03-08,08:00:00,264643,3871,257166,429,3,3606
9807,1,20,2021-03-09,08:00:00,265070,3872,257560,427,1,3638
9808,1,20,2021-03-10,08:00:00,265527,3874,257942,457,2,3711
9809,1,20,2021-03-11,08:00:00,265527,3874,257942,0,0,3711
9810,1,20,2021-03-12,08:00:00,266043,3877,258251,516,3,3915
9811,1,20,2021-03-13,08:00:00,267176,3883,258958,1133,6,4335
9812,1,20,2021-03-14,08:00:00,267851,3885,259454,675,2,4512
9813,1,20,2021-03-15,08:00:00,268594,3887,259967,743,2,4740
9814,1,20,2021-03-16,08:00:00,269391,3890,260477,797,3,5024
9815,1,20,2021-03-17,08:00:00,270208,3891,261031,817,1,5286
9816,1,20,2021-03-18,08:00:00,271040,3893,261531,832,2,5616
9817,1,20,2021-03-19,08:00:00,271957,3894,262031,917,1,6032
9818,1,20,2021-03-20,08:00:00,273097,3901,262587,1140,7,6609
9819,1,20,2021-03-21,08:00:00,274405,3903,263158,1308,2,7344
9820,1,20,2021-03-22,08:00:00,275727,3906,263821,1322,3,8000
9821,1,20,2021-03-23,08:00:00,277075,3908,264575,1348,2,8592
9822,1,20,2021-03-24,08:00:00,278577,3912,265373,1502,4,9292
9823,1,20,2021-03-25,08:00:00,280289,3919,266323,1712,7,10047
9824,1,20,2021-03-26,08:00:00,282174,3928,267242,1885,9,11004
9825,1,20,2021-03-27,08:00:00,284265,3937,268290,2091,9,12038
9826,1,20,2021-03-28,08:00:00,286407,3947,269465,2142,10,12995
9827,1,20,2021-03-29,08:00:00,288683,3958,270540,2276,11,14185
9828,1,20,2021-03-30,08:00:00,291006,3967,271889,2323,9,15150
9829,1,20,2021-03-31,08:00:00,293179,3977,273168,2173,10,16034
9830,1,20,2021-04-01,08:00:00,295511,3986,274429,2332,9,17096
9831,1,20,2021-04-02,08:00:00,298057,3998,276002,2546,12,18057
9832,1,20,2021-04-03,08:00:00,300834,4014,277484,2777,16,19336
9833,1,20,2021-04-04,08:00:00,303673,4029,279275,2839,15,20369
9834,1,20,2021-04-05,08:00:00,306851,4040,281476,3178,11,21335
9835,1,20,2021-04-06,08:00:00,310249,4055,283540,3398,15,22654
9836,1,20,2021-04-07,08:00:00,313971,4073,285743,3722,18,24155
9837,1,20,2021-04-08,08:00:00,318014,4086,287869,4043,13,26059
9838,1,20,2021-04-09,08:00:00,322338,4113,290165,4324,27,28060
9839,1,20,2021-04-10,08:00:00,327220,4136,292598,4882,23,30486
9840,1,20,2021-04-11,08:00:00,332206,4160,295339,4986,24,32707
9841,1,20,2021-04-12,08:00:00,338145,4184,298645,5939,24,35316
9842,1,20,2021-04-13,08:00:00,344634,4221,301762,6489,37,38651
9843,1,20,2021-04-14,08:00:00,353632,4261,305832,8998,40,43539
9844,1,20,2021-04-15,08:00:00,363352,4312,309489,9720,51,49551
9845,1,20,2021-04-16,08:00:00,373518,4365,313459,10166,53,55694
9846,1,20,2021-04-17,08:00:00,384563,4425,320955,11045,60,59183
9847,1,20,2021-04-18,08:00:00,395832,4491,327452,11269,66,63889
9848,1,20,2021-04-19,08:00:00,408080,4557,334947,12248,66,68576
9849,1,20,2021-04-20,08:00:00,420977,4636,341783,12897,79,74558
9850,1,20,2021-04-21,08:00:00,433704,4713,350720,12727,77,78271
9851,1,20,2021-04-22,08:00:00,446811,4788,359755,13107,75,82268
9852,1,20,2021-04-23,08:00:00,459195,4863,369375,12384,75,84957
9853,1,20,2021-04-24,08:00:00,472785,4937,380208,13590,74,87640
9854,1,20,2021-04-25,08:00:00,485703,5041,391299,12918,104,89363
9855,1,20,2021-04-26,08:00:00,499304,5133,402623,13601,92,91548
9856,1,20,2021-04-27,08:00:00,511990,5221,414235,12686,88,92534
9857,1,20,2021-04-28,08:00:00,525407,5319,425812,13417,98,94276
9858,1,20,2021-04-29,08:00:00,538165,5424,439968,12758,105,92773
9859,1,20,2021-04-30,08:00:00,550927,5519,453331,12762,95,92077
9860,1,20,2021-05-01,08:00:00,563327,5616,466915,12400,97,90796
9861,1,20,2021-05-02,08:00:00,575706,5718,481477,12379,102,88511
9862,1,20,2021-05-03,08:00:00,588368,5812,495367,12662,94,87189
9863,1,20,2021-05-04,08:00:00,600430,5905,508775,12062,93,85750
9864,1,20,2021-05-05,08:00:00,612666,6003,520024,12236,98,86639
9865,1,20,2021-05-06,08:00:00,624985,6074,529667,12319,71,89244
9866,1,20,2021-05-07,08:00:00,637406,6160,542632,12421,86,88614
9867,1,20,2021-05-08,08:00:00,649114,6244,547447,11708,84,95423
9868,1,20,2021-05-09,08:00:00,660712,6334,551892,11598,90,102486
9869,1,20,2021-05-10,08:00:00,671763,6420,556430,11051,86,108913
9870,1,20,2021-05-11,08:00:00,681478,6501,563754,9715,81,111223
9871,1,20,2021-05-12,08:00:00,691232,6595,573271,9754,94,111366
9872,1,20,2021-05-13,08:00:00,700202,6679,583595,8970,84,109928
9873,1,20,2021-05-14,08:00:00,708621,6753,593752,8419,74,108116
9874,1,20,2021-05-15,08:00:00,716708,6841,605423,8087,88,104444
9875,1,20,2021-05-16,08:00:00,724279,6913,617396,7571,72,99970
9876,1,20,2021-05-17,08:00:00,731385,6992,629741,7106,79,94652
9877,1,20,2021-05-18,08:00:00,737306,7069,641254,5921,77,88983
9878,1,20,2021-05-19,08:00:00,742718,7139,652612,5412,70,82967
9879,1,20,2021-05-20,08:00:00,747783,7227,662949,5065,88,77607
9880,1,20,2021-05-21,08:00:00,752735,7315,672695,4952,88,72725
9881,1,20,2021-05-22,08:00:00,757119,7394,682100,4384,79,67625
9882,1,20,2021-05-23,08:00:00,760963,7483,691427,3844,89,62053
9883,1,20,2021-05-24,08:00:00,764338,7558,699014,3375,75,57766
9884,1,20,2021-05-25,08:00:00,767274,7618,706003,2936,60,53653
9885,1,20,2021-05-26,08:00:00,769696,7686,713376,2422,68,48634
9886,1,20,2021-05-27,08:00:00,771878,7758,720855,2182,72,43265
9887,1,20,2021-05-28,08:00:00,773855,7828,727700,1977,70,38327
9888,1,20,2021-05-29,08:00:00,775709,7891,733496,1854,63,34322
9889,1,20,2021-05-30,08:00:00,777349,7959,738491,1640,68,30899
9890,1,20,2021-05-31,08:00:00,778825,8019,743550,1476,60,27256
9891,1,20,2021-06-01,08:00:00,780030,8067,748573,1205,48,23390
9892,1,20,2021-06-02,08:00:00,781108,8112,752693,1078,45,20303
9893,1,20,2021-06-03,08:00:00,782099,8157,756806,991,45,17136
9894,1,20,2021-06-04,08:00:00,782945,8207,760552,846,50,14186
9895,1,20,2021-06-05,08:00:00,783743,8257,762597,798,50,12889
9896,1,20,2021-06-06,08:00:00,784461,8295,764822,718,38,11344
9897,1,20,2021-06-07,08:00:00,785196,8337,766756,735,42,10103
9898,1,20,2021-06-08,08:00:00,785767,8369,768538,571,32,8860
9899,1,20,2021-06-09,08:00:00,786302,8405,769914,535,36,7983
9900,1,20,2021-06-10,08:00:00,786755,8441,771243,453,36,7071
9901,1,20,2021-06-11,08:00:00,787175,8475,772375,420,34,6325
9902,1,20,2021-06-12,08:00:00,787572,8510,773615,397,35,5447
9903,1,20,2021-06-13,08:00:00,787909,8534,774600,337,24,4775
9904,1,20,2021-06-14,08:00:00,788183,8552,775380,274,18,4251
9905,1,20,2021-06-15,08:00:00,788425,8588,775896,242,36,3941
9906,1,20,2021-06-16,08:00:00,788649,8615,776424,224,27,3610
9907,1,20,2021-06-17,08:00:00,788809,8649,776887,160,34,3273
9908,1,20,2021-06-18,08:00:00,788954,8679,777291,145,30,2984
9909,1,20,2021-06-19,08:00:00,789064,8707,777630,110,28,2727
9910,1,20,2021-06-20,08:00:00,789174,8737,777995,110,30,2442
9911,1,20,2021-06-21,08:00:00,789261,8767,778280,87,30,2214
9912,1,20,2021-06-22,08:00:00,789350,8786,778584,89,19,1980
9913,1,20,2021-06-23,08:00:00,789415,8806,778902,65,20,1707
9914,1,20,2021-06-24,08:00:00,789499,8827,779177,84,21,1495
9915,1,20,2021-06-25,08:00:00,789561,8849,779432,62,22,1280
9916,1,20,2021-06-26,08:00:00,789611,8871,779630,50,22,1110
9917,1,20,2021-06-27,08:00:00,789657,8896,779834,46,25,927
9918,1,20,2021-06-28,08:00:00,789696,8917,779963,39,21,816
9919,1,20,2021-06-29,08:00:00,789733,8936,780101,37,19,696
9920,1,20,2021-06-30,08:00:00,789771,8954,780187,38,18,630
9921,1,20,2021-07-01,08:00:00,789804,8969,780265,33,15,570
9922,1,20,2021-07-02,08:00:00,789844,8981,780330,40,12,533
9923,1,20,2021-07-03,08:00:00,789887,8989,780384,43,8,514
9924,1,20,2021-07-04,08:00:00,789936,9001,780445,49,12,490
9925,1,20,2021-07-05,08:00:00,789983,9009,780495,47,8,479
9926,1,20,2021-07-06,08:00:00,790015,9015,780534,32,6,466
9927,1,20,2021-07-07,08:00:00,790042,9017,780578,27,2,447
9928,1,20,2021-07-08,08:00:00,790070,9019,780610,28,2,441
9929,1,20,2021-07-09,08:00:00,790096,9023,780657,26,4,416
9930,1,20,2021-07-10,08:00:00,790125,9024,780695,29,1,406
9931,1,20,2021-07-11,08:00:00,790152,9025,780735,27,1,392
9932,1,20,2021-07-12,08:00:00,790175,9025,780735,23,0,415
9933,1,20,2021-07-13,08:00:00,791656,10506,780735,1481,1481,415
9934,1,20,2021-07-14,08:00:00,791583,10508,780796,0,2,279
9935,1,20,2021-07-15,08:00:00,791594,10508,780815,11,0,271
9936,1,20,2021-07-16,08:00:00,791614,10510,780851,20,2,253
9937,1,20,2021-07-17,08:00:00,791629,10510,780884,15,0,235
9938,1,20,2021-07-18,08:00:00,791640,10512,780907,11,2,221
9939,1,20,2021-07-19,08:00:00,791658,10512,780927,18,0,219
9940,1,20,2021-07-20,08:00:00,791670,10512,780956,12,0,202
9941,1,20,2021-07-21,08:00:00,791689,10512,780987,19,0,190
9942,1,20,2021-07-22,08:00:00,791704,10512,781007,15,0,185
9943,1,20,2021-07-23,08:00:00,791721,10512,781024,17,0,185
9944,1,20,2021-07-24,08:00:00,791732,10512,781048,11,0,172
9945,1,20,2021-07-25,08:00:00,791738,10512,781077,6,0,149
9946,1,20,2021-07-26,08:00:00,791750,10512,781090,12,0,148
9947,1,20,2021-07-27,08:00:00,791756,10512,781104,6,0,140
9948,1,20,2021-07-28,08:00:00,791767,10512,781117,11,0,138
9949,1,20,2021-07-29,08:00:00,791778,10513,781135,11,1,130
9950,1,20,2021-07-30,08:00:00,791796,10513,781153,18,0,130
9951,1,20,2021-07-31,08:00:00,791806,10513,781172,10,0,121
9952,1,20,2021-08-01,08:00:00,791828,10513,781193,22,0,122
9953,1,20,2021-08-02,08:00:00,791845,10513,781207,17,0,125
9954,1,20,2021-08-03,08:00:00,791862,10513,781217,17,0,132
9955,1,20,2021-08-04,08:00:00,791880,10513,781228,18,0,139
9956,1,20,2021-08-05,08:00:00,791908,10513,781240,28,0,155
9957,1,20,2021-08-06,08:00:00,791919,10514,781253,11,1,152
9958,1,20,2021-08-07,08:00:00,791937,10514,781265,18,0,158
9959,1,20,2021-08-08,08:00:00,791950,10514,781280,13,0,156
9960,1,20,2021-08-09,08:00:00,791960,10514,781298,10,0,148
9961,1,20,2021-08-10,08:00:00,791970,10514,781307,10,0,149
9962,1,20,2021-08-11,08:00:00,791980,10514,781330,10,0,136
9963,1,21,2020-03-09,18:00:00,2,0,0,2,0,2
9964,1,21,2020-03-10,18:00:00,5,0,0,3,0,5
9965,1,21,2020-03-11,18:00:00,2,0,0,0,0,2
9966,1,21,2020-03-12,18:00:00,11,0,0,9,0,11
9967,1,21,2020-03-13,18:00:00,14,0,0,3,0,14
9968,1,21,2020-03-14,18:00:00,14,0,0,0,0,14
9969,1,21,2020-03-15,18:00:00,32,0,0,18,0,32
9970,1,21,2020-03-16,18:00:00,32,0,0,0,0,32
9971,1,21,2020-03-17,18:00:00,39,1,0,7,1,38
9972,1,21,2020-03-18,18:00:00,42,1,0,3,0,41
9973,1,21,2020-03-19,18:00:00,47,1,0,5,0,46
9974,1,21,2020-03-20,18:00:00,52,1,0,5,0,51
9975,1,21,2020-03-21,18:00:00,63,1,0,11,0,62
9976,1,21,2020-03-22,18:00:00,67,2,0,4,1,65
9977,1,21,2020-03-23,18:00:00,74,2,0,7,0,72
9978,1,21,2020-03-24,18:00:00,89,2,0,15,0,87
9979,1,21,2020-03-25,18:00:00,128,3,1,39,1,124
9980,1,21,2020-03-26,18:00:00,124,3,1,0,0,120
9981,1,21,2020-03-27,10:00:00,130,4,15,6,1,111
9982,1,21,2020-03-28,18:00:00,180,5,25,50,1,150
9983,1,21,2020-03-29,19:30:00,186,6,25,6,1,155
9984,1,21,2020-03-30,21:30:00,198,8,25,12,2,165
9985,1,21,2020-03-31,20:30:00,216,9,39,18,1,168
9986,1,21,2020-04-01,19:30:00,302,9,39,86,0,254
9987,1,21,2020-04-02,18:00:00,335,13,42,33,4,280
9988,1,21,2020-04-03,18:00:00,335,16,42,0,3,277
9989,1,21,2020-04-04,18:00:00,490,24,42,155,8,424
9990,1,21,2020-04-05,18:00:00,490,24,42,0,0,424
9991,1,21,2020-04-06,18:00:00,748,45,56,258,21,647
9992,1,21,2020-04-07,18:00:00,868,48,56,120,3,764
9993,1,21,2020-04-08,17:00:00,1018,64,79,150,16,875
9994,1,21,2020-04-09,17:00:00,1135,72,117,117,8,946
9995,1,21,2020-04-10,17:00:00,1364,97,125,229,25,1142
9996,1,21,2020-04-11,17:00:00,1574,110,188,210,13,1276
9997,1,21,2020-04-12,17:00:00,1761,127,208,187,17,1426
9998,1,21,2020-04-13,17:00:00,1985,149,217,224,22,1619
9999,1,21,2020-04-14,17:00:00,2337,160,229,352,11,1948
10000,1,21,2020-04-15,17:00:00,2687,178,259,350,18,2250
10001,1,21,2020-04-16,17:00:00,2919,187,295,232,9,2437
10002,1,21,2020-04-17,17:00:00,3205,194,300,286,7,2711
10003,1,21,2020-04-18,17:00:00,3323,201,331,118,7,2791
10004,1,21,2020-04-19,17:00:00,3651,211,365,328,10,3075
10005,1,21,2020-04-20,17:00:00,4203,223,507,552,12,3473
10006,1,21,2020-04-21,17:00:00,4669,232,572,466,9,3865
10007,1,21,2020-04-22,17:00:00,5221,251,722,552,19,4248
10008,1,21,2020-04-23,17:00:00,5652,269,789,431,18,4594
10009,1,21,2020-04-24,17:00:00,6430,283,840,778,14,5307
10010,1,21,2020-04-25,17:00:00,6817,301,957,387,18,5559
10011,1,21,2020-04-26,17:00:00,7628,323,1076,811,22,6229
10012,1,21,2020-04-27,17:00:00,8068,342,1188,440,19,6538
10013,1,21,2020-04-28,17:00:00,8590,369,1282,522,27,6939
10014,1,21,2020-04-29,17:00:00,9318,400,1388,728,31,7530
10015,1,21,2020-04-30,17:00:00,9915,432,1593,597,32,7890
10016,1,21,2020-05-01,17:00:00,10498,459,1773,583,27,8266
10017,1,21,2020-05-02,17:00:00,11506,485,1879,1008,26,9142
10018,1,21,2020-05-03,17:00:00,12296,521,2000,790,36,9775
10019,1,21,2020-05-04,17:00:00,12974,548,2115,678,27,10311
10020,1,21,2020-05-05,17:00:00,14541,583,2465,1567,35,11493
10021,1,21,2020-05-06,08:00:00,15525,617,2819,984,34,12089
10022,1,21,2020-05-07,08:00:00,16758,651,3094,1233,34,13013
10023,1,21,2020-05-08,08:00:00,17974,694,3301,1216,43,13979
10024,1,21,2020-05-09,08:00:00,19063,731,3470,1089,37,14862
10025,1,21,2020-05-10,08:00:00,20228,779,3800,1165,48,15649
10026,1,21,2020-05-11,08:00:00,22171,832,4199,1943,53,17140
10027,1,21,2020-05-12,08:00:00,23401,868,4786,1230,36,17747
10028,1,21,2020-05-13,08:00:00,24427,921,5125,1026,53,18381
10029,1,21,2020-05-14,08:00:00,25922,975,5547,1495,54,19400
10030,1,21,2020-05-15,08:00:00,27524,1019,6059,1602,44,20446
10031,1,21,2020-05-16,08:00:00,29100,1068,6564,1576,49,21468
10032,1,21,2020-05-17,08:00:00,30706,1135,7088,1606,67,22483
10033,1,21,2020-05-18,08:00:00,33053,1198,7688,2347,63,24167
10034,1,21,2020-05-19,08:00:00,35058,1249,8437,2005,51,25372
10035,1,21,2020-05-20,08:00:00,37136,1325,9639,2078,76,26172
10036,1,21,2020-05-21,08:00:00,39297,1390,10318,2161,65,27589
10037,1,21,2020-05-22,08:00:00,41642,1454,11726,2345,64,28462
10038,1,21,2020-05-23,08:00:00,44582,1517,12583,2940,63,30482
10039,1,21,2020-05-24,08:00:00,47190,1577,13404,2608,60,32209
10040,1,21,2020-05-25,08:00:00,50231,1635,14600,3041,58,33996
10041,1,21,2020-05-26,08:00:00,52667,1695,15786,2436,60,35186
10042,1,21,2020-05-27,08:00:00,54758,1792,16954,2091,97,36012
10043,1,21,2020-05-28,08:00:00,56948,1897,17918,2190,105,37133
10044,1,21,2020-05-29,08:00:00,59546,1982,18616,2598,85,38948
10045,1,21,2020-05-30,08:00:00,62228,2098,26997,2682,116,33133
10046,1,21,2020-05-31,08:00:00,65168,2197,28081,2940,99,34890
10047,1,21,2020-06-01,08:00:00,67655,2286,29329,2487,89,36040
10048,1,21,2020-06-02,08:00:00,70013,2362,30108,2358,76,37543
10049,1,21,2020-06-03,08:00:00,72300,2465,31333,2287,103,38502
10050,1,21,2020-06-04,08:00:00,74860,2587,32329,2560,122,39944
10051,1,21,2020-06-05,08:00:00,77793,2710,33681,2933,123,41402
10052,1,21,2020-06-06,08:00:00,80229,2849,35156,2436,139,42224
10053,1,21,2020-06-07,08:00:00,82968,2969,37390,2739,120,42609
10054,1,21,2020-06-08,08:00:00,85975,3060,39314,3007,91,43601
10055,1,21,2020-06-09,08:00:00,88528,3169,40975,2553,109,44384
10056,1,21,2020-06-10,08:00:00,90787,3289,42638,2259,120,44860
10057,1,21,2020-06-11,08:00:00,94041,3438,44517,3254,149,46086
10058,1,21,2020-06-12,08:00:00,97648,3590,46078,3607,152,47980
10059,1,21,2020-06-13,08:00:00,101141,3717,47796,3493,127,49628
10060,1,21,2020-06-14,08:00:00,104568,3830,49346,3427,113,51392
10061,1,21,2020-06-15,08:00:00,107958,3950,50978,3390,120,53030
10062,1,21,2020-06-16,08:00:00,110744,4128,56049,2786,178,50567
10063,1,21,2020-06-17,08:00:00,113445,5537,57851,2701,1409,50057
10064,1,21,2020-06-18,08:00:00,116752,5651,59166,3307,114,51935
10065,1,21,2020-06-19,08:00:00,120504,5751,60838,3752,100,53915
10066,1,21,2020-06-20,08:00:00,124331,5893,62773,3827,142,55665
10067,1,21,2020-06-21,08:00:00,128205,5984,64153,3874,91,58068
10068,1,21,2020-06-22,08:00:00,132075,6170,65744,3870,186,60161
